Date,Source,Headline,Sentiment,Sentiment Score,Label,Link
2024-08-27,Coindesk,"Nasdaq Looks to Offer Bitcoin Options, Following Rival NYSE’s Plans",Negative,0.3222,1 stars,https://www.coindesk.com/markets/2024/08/27/nasdaq-looks-to-offer-bitcoin-options-following-rival-nyses-plans/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,New Zealand to Put OECD Crypto Tax Framework in Place by April 2026,Negative,0.3151,5 stars,https://www.coindesk.com/policy/2024/08/27/new-zealand-to-put-oecd-crypto-tax-framework-in-place-by-april-2026/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,CoinDesk 20 Performance Update: UNI and LINK Decline as Index Slips 1.9%,Negative,0.2846,4 stars,https://www.coindesk.com/coindesk-indices/2024/08/27/coindesk-20-performance-update-uni-and-link-decline-as-index-slips-19/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,The Crypto Bull Market Has Created 88K New Millionaires in 2024: Henley Global,Positive,0.6468,1 stars,https://www.coindesk.com/business/2024/08/27/the-crypto-bull-market-has-created-88k-new-millionaires-in-2024-henley-global/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,Bitcoin Miners Are in M&A Mode: Architect Partners,Negative,0.4098,4 stars,https://www.coindesk.com/business/2024/08/27/bitcoin-mining-sector-is-in-a-consolidation-phase-architect-partners/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,First Mover Americas: Bitcoin Drops as Traders Take Profits,Negative,0.3063,4 stars,https://www.coindesk.com/markets/2024/08/27/first-mover-americas-bitcoin-drops-as-traders-take-profits/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,"MakerDAO Is Now 'Sky' as $7B Crypto Lender Rolls Out New Stablecoin, Governance Token",Negative,0.3398,4 stars,https://www.coindesk.com/business/2024/08/27/makerdao-is-now-sky-as-7b-crypto-lender-rolls-out-new-stablecoin-governance-token/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,Telegram CEO's Arrest Is Unlikely to Be the Last: Galaxy,Negative,0.2274,4 stars,https://www.coindesk.com/policy/2024/08/27/telegram-ceos-arrest-is-unlikely-to-be-the-last-galaxy/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,Crypto Bank Xapo to Manage $200M Bitcoin-Denominated Hedge Fund With Hilbert Capital,Negative,0.2808,4 stars,https://www.coindesk.com/business/2024/08/27/crypto-bank-xapo-to-manage-200m-bitcoin-denominated-hedge-fund-with-hilbert-capital/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,"Telegram Under Scrutiny in India, but Ban Not Imminent: Reports",Negative,0.3568,5 stars,https://www.coindesk.com/policy/2024/08/27/telegram-under-scrutiny-in-india-but-ban-not-imminent-reports/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,Jailed Binance Exec's Nigeria Case to Be Heard a Month Early,Negative,0.3019,3 stars,https://www.coindesk.com/policy/2024/08/27/jailed-binance-execs-nigeria-case-to-be-heard-a-month-early/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,Bitcoin Drops Below $63K on Profit Taking as SafePal’s SPF Gets Points Boost,Negative,0.2565,4 stars,https://www.coindesk.com/markets/2024/08/27/bitcoin-drops-below-63k-on-profit-taking-as-safepals-spf-gets-points-boost/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,"Tokenization Pioneer Centrifuge Unveils Lending Market With Morpho, Coinbase",Negative,0.3576,4 stars,https://www.coindesk.com/business/2024/08/27/tokenization-pioneer-centrifuge-unveils-lending-market-with-morpho-coinbase/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,Crypto Market Has Struggled Since Spot Ether ETFs Started Trading: Citi,Negative,0.3587,1 stars,https://www.coindesk.com/markets/2024/08/27/crypto-market-has-struggled-since-spot-ether-etfs-started-trading-citi/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,Celsius' Bankruptcy Plan Administrator Pays Out Over $2.5B,Positive,0.598,1 stars,https://www.coindesk.com/business/2024/08/27/celsius-bankruptcy-plan-administrator-pays-out-over-25b/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,U.S. SEC Charges Two Brothers in $60M Ponzi Scam Using a Crypto Platform,Negative,0.284,3 stars,https://www.coindesk.com/policy/2024/08/27/us-sec-charges-two-brothers-in-60m-ponzi-scam-using-a-crypto-platform/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,Coindesk,Telegram CEO Pavel Durov Could Be Free by October: Polymarket Bettors,Negative,0.223,1 stars,https://www.coindesk.com/markets/2024/08/27/telegram-ceo-pavel-durov-could-be-free-by-october-polymarket/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,Upstart 'Degenerate' Crypto-Culture Publication Bets on Print,Positive,0.629,5 stars,https://www.coindesk.com/business/2024/08/26/upstart-degenerate-crypto-culture-publication-bets-on-print/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,It’s Time to Build a Sustainable Blockchain Ecosystem,Negative,0.3307,1 stars,https://www.coindesk.com/opinion/2024/08/26/its-time-to-build-a-sustainable-blockchain-ecosystem/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,"Ether ETFs Have Bled Money, but That's Not the Whole Story",Negative,0.4214,2 stars,https://www.coindesk.com/business/2024/08/26/ether-etfs-have-bled-money-but-thats-not-the-whole-story/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,U.S. SEC Settles With Abra Over Unregistered Sales of Securities,Negative,0.3067,4 stars,https://www.coindesk.com/policy/2024/08/26/us-sec-settles-with-abra-over-unregistered-sales-of-securities/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,"SEC’s Case Against Kraken Will Proceed to Trial, California Judge Rules",Negative,0.3186,4 stars,https://www.coindesk.com/policy/2024/08/26/secs-case-against-kraken-will-proceed-to-trial-california-judge-rules/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,PayPal's Stablecoin Hits $1B Market Cap as Incentives Boost Activity on Solana,Negative,0.3163,5 stars,https://www.coindesk.com/markets/2024/08/26/paypals-stablecoin-hits-1b-market-cap-as-incentives-boost-activity-on-solana/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,Tokenized Treasury Funds Pass $2B Market Cap Amid BlackRock’s Explosive Growth,Positive,0.7873,1 stars,https://www.coindesk.com/markets/2024/08/26/tokenized-treasury-funds-pass-2b-market-cap-amid-blackrocks-explosive-growth/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,‘My Living Nightmare’: Detained Binance Exec’s Wife Begs for His Immediate Release,Negative,0.267,3 stars,https://www.coindesk.com/policy/2024/08/26/my-living-nightmare-detained-binance-execs-wife-begs-for-his-immediate-release/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,Accelerating Innovation in the DePIN Sector,Negative,0.3821,2 stars,https://www.coindesk.com/opinion/2024/08/26/accelerating-innovation-in-the-depin-sector/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,Crypto Startup Backed by Likes of Dragonfly Aims to Create Market to Trade Airdrop-Related Points,Negative,0.3017,4 stars,https://www.coindesk.com/tech/2024/08/26/crypto-startup-backed-by-likes-of-dragonfly-aims-to-create-market-to-trade-airdrop-related-points/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,Did RFK Jr. Really 'Drop Out'? Polymarket Bettors Argue Over Contract Resolution,Negative,0.2533,4 stars,https://www.coindesk.com/markets/2024/08/26/did-rfk-jr-really-drop-out-polymarket-bettors-argue-over-contract-resolution/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,The Fed’s Rate Cut Cushion Is Good News for Crypto,Negative,0.2357,1 stars,https://www.coindesk.com/opinion/2024/08/26/the-feds-rate-cut-cushion-is-good-news-for-crypto/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,CoinDesk 20 Performance Update: RNDR and SOL Lead Gains as Index Rises,Negative,0.2492,3 stars,https://www.coindesk.com/coindesk-indices/2024/08/26/coindesk-20-performance-update-rndr-and-sol-lead-gains-as-index-rises/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,First Mover Americas: Bitcoin Consolidates at $64K Before Next Push Higher,Negative,0.2349,1 stars,https://www.coindesk.com/markets/2024/08/26/first-mover-americas-bitcoin-consolidates-at-64k-before-next-push-higher/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,"India's CBDC Has 5M Users, Can be Phased in Gradually: Central Bank Governor",Negative,0.2706,4 stars,https://www.coindesk.com/policy/2024/08/26/indias-cbdc-has-5m-users-can-be-phased-in-gradually-central-bank-governor/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,"Bitcoin ETFs Log $250M Net Inflows, Highest Since July, After Rate Cut Signal at Jackson Hole",Negative,0.3053,4 stars,https://www.coindesk.com/markets/2024/08/26/bitcoin-etfs-log-250m-net-inflows-highest-since-july-after-rate-cut-signal-at-jackson-hole/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,"AI Tokens Lead Crypto Market Ahead of Nvidia Earnings, Bitcoin Under $64K",Negative,0.3938,5 stars,https://www.coindesk.com/markets/2024/08/26/ai-tokens-lead-crypto-market-ahead-of-nvidia-earnings-bitcoin-under-64k/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,Hong Kong Regulator Finds 'Unsatisfactory Practices' at Some Crypto Entities Seeking Full License: Report,Negative,0.3361,1 stars,https://www.coindesk.com/policy/2024/08/26/hong-kong-regulator-finds-unsatisfactory-practices-at-some-crypto-entities-seeking-full-license-report/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,Coindesk,Telegram Says It Is Compliant With EU Digital Services Act After Founder Pavel Durov's Arrest,Negative,0.3252,4 stars,https://www.coindesk.com/markets/2024/08/26/telegram-says-it-is-compliant-with-eu-digital-services-act-after-founder-pavel-durovs-arrest/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-25,Coindesk,TON Down 14% as Telegram CEO Pavel Durov Arrested in France,Negative,0.223,1 stars,https://www.coindesk.com/markets/2024/08/25/ton-down-14-as-telegram-ceo-pavel-durov-arrested-in-france/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-23,Coindesk,"Bitcoin Surges to Nearly $64K, Adding to Gains as RFK Jr. Endorses Trump",Negative,0.2893,4 stars,https://www.coindesk.com/markets/2024/08/23/bitcoin-surges-to-nearly-64k-adding-to-gains-as-rfk-jr-endorses-trump/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-23,Coindesk,"Crypto Friendly RFK Jr. Drops White House Hunt, Will Lend Kennedy Name to Trump",Negative,0.2417,1 stars,https://www.coindesk.com/policy/2024/08/23/crypto-friendly-rfk-jr-drops-white-house-hunt-will-lend-kennedy-name-to-trump/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-23,Coindesk,"OK, Bloomer!",Negative,0.2954,4 stars,https://www.coindesk.com/opinion/2024/08/23/okay-bloomer/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-23,Coindesk,WazirX to Phase In Indian Rupee Withdrawals Starting Aug. 26,Negative,0.3123,5 stars,https://www.coindesk.com/business/2024/08/23/wazirx-to-phase-in-indian-rupee-withdrawals-starting-aug-26/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-27,CoinGabbar,"Rollblock Price Prediction for 2024, 2025, 2030, 2040, 2050",Negative,0.2361,2 stars,https://www.coingabbar.com/en/price-prediction/rollblock-price-prediction-for-2024-2025-2030-2040-2050
2024-08-27,CoinGabbar,"Blum Price Prediction 2024, 2025, 2030, 2040, 2050",Negative,0.3295,1 stars,https://www.coingabbar.com/en/price-prediction/blum-price-prediction-2024-2025-2030-2040-2050
2024-08-27,CoinGabbar,Blum Price Prediction: What Will Be The Price On Binance,Negative,0.4042,4 stars,https://www.coingabbar.com/en/price-prediction/blum-price-prediction-what-will-be-the-price-on-binance
2024-08-27,CoinGabbar,DOGS Price Prediction: Will DOGS Price Go Up?,Negative,0.3245,2 stars,https://www.coingabbar.com/en/price-prediction/dogs-price-prediction-will-dogs-price-go-up
2024-08-26,CoinGabbar,"BlockDAG Price Prediction: 2024, 2025, 2030, 2040, and 2050",Negative,0.2863,4 stars,https://www.coingabbar.com/en/price-prediction/blockdag-price-prediction-2024-2025-2030-2040-and-2050
2024-08-26,CoinGabbar,A Price Analysis of DOGS Listing Price with other Meme Coin,Negative,0.4025,4 stars,https://www.coingabbar.com/en/price-prediction/comparative-analysis-of-dogs-listing-price-with-other-meme-coin
2024-08-26,CoinGabbar,DOGS Price Prediction: DOGS Listing Price in Nigeria,Negative,0.3823,2 stars,https://www.coingabbar.com/en/price-prediction/dogs-price-prediction-how-much-is-dogs-listing-price-in-nigeria
2024-08-26,CoinGabbar,DOGS Price Prediction: DOGS listing price on bybit,Negative,0.3302,2 stars,https://www.coingabbar.com/en/price-prediction/dogs-price-prediction-how-much-is-dogs-listing-price-on-bybit
2024-08-24,CoinGabbar,Tomarket Airdrop Price: Price Prediction Before the Airdrop,Negative,0.4335,4 stars,https://www.coingabbar.com/en/price-prediction/tomarket-airdrop-price-what-to-expect-from-the-market-pre-airdrop
2024-08-24,CoinGabbar,MemeFi Price Prediction: what will be the listing price?,Negative,0.2739,2 stars,https://www.coingabbar.com/en/price-prediction/memefi-price-prediction-what-will-be-the-memefi-listing-price
2024-08-28,CoinGabbar,Millionaire-Making Crypto Exchanges TapSwap: Why Trending,Negative,0.2778,2 stars,https://www.coingabbar.com/en/crypto-currency-news/millionaire-making-crypto-exchanges-tapswap-why-trending
2024-08-28,CoinGabbar,CATS Listing Date is Out Now: What Will Be the $CATS Price,Negative,0.2811,4 stars,https://www.coingabbar.com/en/crypto-currency-news/cats-listing-date-is-out-now-what-will-be-the-cats-price
2024-08-28,CoinGabbar,How To Start Your Own Bussiness Memefi: Why it is Trending,Negative,0.3386,4 stars,https://www.coingabbar.com/en/crypto-currency-news/how-to-start-your-own-bussiness-memefi-why-it-is-trending
2024-08-27,CoinGabbar,Today’s Musk X Empire Rebus of the Day 28 August 2024,Negative,0.3794,4 stars,https://www.coingabbar.com/en/crypto-currency-news/todays-musk-x-empire-rebus-of-the-day-28-august-2024
2024-08-27,CoinGabbar,"Rocky Rabbit Daily Combo August 28, 2024, Earn 2M Coins",Negative,0.4406,4 stars,https://www.coingabbar.com/en/crypto-currency-news/rocky-rabbit-daily-combo-for-august-28-2024
2024-08-27,CoinGabbar,"Tomarket Daily Combo August 28, 2024, Get 2500 $TOMATO",Negative,0.3583,4 stars,https://www.coingabbar.com/en/crypto-currency-news/tomarket-daily-combo-for-august-28-2024
2024-08-27,CoinGabbar,"Rocky Rabbit Easter Eggs August 28, 2024, Earn 1M Coins",Negative,0.4389,5 stars,https://www.coingabbar.com/en/crypto-currency-news/rocky-rabbit-easter-eggs-august-28-2024-earn-1m-coins
2024-08-27,CoinGabbar,"Rocky Rabbit Enigma August 28, 2024, Earn 2.5 Million Coins",Negative,0.4227,4 stars,https://www.coingabbar.com/en/crypto-currency-news/rocky-rabbit-enigma-august-28-2024-visit-here
2024-08-27,CoinGabbar,X Empire Daily Investment Code And Riddle For 28 August 2024,Negative,0.4313,4 stars,https://www.coingabbar.com/en/crypto-currency-news/musk-x-empire-daily-investment-code-and-riddle-28-aug-2024
2024-08-27,CoinGabbar,Toncoin Price Facing Weakness Amidts CEO Durov Arrest,Negative,0.4123,1 stars,https://www.coingabbar.com/en/crypto-currency-news/toncoin-price-facing-weakness-amidts-ceo-durov-arrest
2024-08-27,Coinpedia,"Bitcoin Drops 6%, Crypto Liquidations Hit $314M, What’s Next for Market?",Negative,0.4295,1 stars,https://coinpedia.org/news/bitcoin-drops-6-crypto-liquidations-hit-314m-whats-next-for-market/
2024-08-27,Coinpedia,"Sell-off Alert! Ethereum Whales Begin Dumping – Price Could Dip to $2,300",Positive,0.5947,1 stars,https://coinpedia.org/news/sell-off-alert-ethereum-whales-begin-dumping-price-could-dip-to-2300/
2024-08-27,Coinpedia,TON Society Demands Release of Telegram Co-Founder Pavel Durov,Negative,0.4975,1 stars,https://coinpedia.org/news/ton-society-demands-release-of-telegram-co-founder-pavel-durov/
2024-08-27,Coinpedia,Nigeria vs. Binance: CEO Demands U.S. Intervention for Employee’s Health Crisis,Negative,0.4085,1 stars,https://coinpedia.org/news/nigeria-vs-binance-ceo-demands-u-s-intervention-for-employees-health-crisis/
2024-08-27,Coinpedia,"Solana Traders Eye on $140 Level, Here’s Why",Negative,0.3211,1 stars,https://coinpedia.org/price-analysis/solana-traders-eye-on-140-level-heres-why/
2024-08-27,Coinpedia,Nasdaq seeks SEC approval for Bitcoin Index Options,Negative,0.3396,1 stars,https://coinpedia.org/news/nasdaq-seeks-sec-approval-for-bitcoin-index-options/
2024-08-27,Coinpedia,XRP Price Analysis: Outlook Remains Bearish With No Signs of Breakout,Negative,0.3412,2 stars,https://coinpedia.org/news/xrp-price-analysis-outlook-remains-bearish-with-no-signs-of-breakout/
2024-08-27,Coinpedia,"XRP Whales Add 50 Million Tokens, Breakout Incoming?",Negative,0.4357,1 stars,https://coinpedia.org/news/xrp-whales-add-50-million-tokens-breakout-incoming/
2024-08-27,Coinpedia,"Oasis Network Price Prediction 2024, 2025, 2030: Will ROSE Price Go Up?",Negative,0.2723,2 stars,https://coinpedia.org/price-prediction/oasis-network-rose-price-prediction/
2024-08-27,Coinpedia,"These 2 Meme Coins Could Tumble in the Coming Weeks, Steer Clear",Negative,0.3339,2 stars,https://coinpedia.org/press-release/meme-coins-could-tumble-in-coming-weeks-moontaurus-shib/
2024-08-27,CoinSpeaker,MakerDAO Rebrands to SKY Introducing New Stablecoin and Governance Token,Negative,0.2685,1 stars,https://www.coinspeaker.com/makerdao-rebrands-sky/
2024-08-27,CoinSpeaker,Top Crypto Analysts Predict Parabolic Bitcoin Rally Amid Upcoming Economic Shift,Negative,0.4382,1 stars,https://www.coinspeaker.com/crypto-analysts-parabolic-bitcoin-rally/
2024-08-27,CoinSpeaker,Celsius Network Distributes Over $2.5B to Two-Thirds of Creditors,Positive,0.549,1 stars,https://www.coinspeaker.com/celsius-2-5b-two-thirds-creditors/
2024-08-27,CoinSpeaker,Litecoin Faces Mounting Pressure as Market Value Declines,Negative,0.4532,1 stars,https://www.coinspeaker.com/litecoin-pressure-market-value-declines/
2024-08-27,CoinSpeaker,AI Tokens Market Cap Surges Nearly 80% to $32B as Investor Sentiment Improves,Negative,0.2792,2 stars,https://www.coinspeaker.com/ai-tokens-market-cap-32b/
2024-08-27,CoinSpeaker,Binance Calls for US and Global Support to Free Tigran Gambaryan from Nigerian Detention,Negative,0.4241,1 stars,https://www.coinspeaker.com/binance-us-global-support-gambaryan/
2024-08-27,CoinSpeaker,Xapo Partners with Hilbert Capital to Launch $200M Bitcoin Hedge Fund,Negative,0.2774,1 stars,https://www.coinspeaker.com/xapo-200m-bitcoin-hedge-fund/
2024-08-27,CoinSpeaker,Elon Musk Backs Controversial California AI Safety Bill amid Tech Industry Debate,Negative,0.3193,1 stars,https://www.coinspeaker.com/elon-musk-california-ai-safety-bill/
2024-08-27,CoinSpeaker,CoinDCX’s Okto Scores License in World’s Only Free Zone,Negative,0.2745,1 stars,https://www.coinspeaker.com/coindcxs-okto-license-free-zone/
2024-08-27,CoinSpeaker,Polymarket Bettors: Telegram CEO Pavel Durov Faces 78% Chance of Release by October,Negative,0.3474,1 stars,https://www.coinspeaker.com/pavel-durov-faces-78-chance-of-release/
2024-08-28,CoinTelegraph,"Crypto is down, but FET and AI tokens are up — Here’s why",Negative,0.2905,2 stars,https://cointelegraph.com/news/crypto-is-down-but-fet-and-ai-tokens-are-up-here-s-why?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-28,CoinTelegraph,"Sony debuts Soneium Minato testnet, Web3 developer incubator",Negative,0.2465,2 stars,https://cointelegraph.com/news/sony-soneium-blockchain-testnet-incubator-launch?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Critical bug identified and remedied in Circle’s Noble-CCTP,Positive,0.5294,1 stars,https://cointelegraph.com/news/critical-bug-identified-remedied-circle-noble-cctp?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Ondo’s USDY yield coin expands to Arbitrum,Negative,0.2137,1 stars,https://cointelegraph.com/news/ondo-usdy-yieldcoin-expands-arbitrum?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,"US lawmaker reports AERO, GRT and VELO investments in 2024",Negative,0.3602,1 stars,https://cointelegraph.com/news/mike-collins-lawmaker-aero-grt-velo-investments?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,"Watchdog alleges Super Micro is riddled with accounting, sanctions scandals",Negative,0.3307,1 stars,https://cointelegraph.com/news/hindenburg-report-super-micro-allegations-accounting-scandals?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Here’s what happened in crypto today,Negative,0.3286,1 stars,https://cointelegraph.com/news/what-happened-in-crypto-today?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Why is Bitcoin price down today?,Negative,0.3595,2 stars,https://cointelegraph.com/news/why-is-bitcoin-price-down-today?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,TON Society issues open letter to France urging Pavel Durov’s release,Negative,0.3364,1 stars,https://cointelegraph.com/news/ton-society-issues-open-letter-france-urging-pavel-durov-release?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Blockchain database firm SxT Labs raises $20M in Series A round,Negative,0.3062,1 stars,https://cointelegraph.com/news/blockchain-database-firm-sxt-labs-secures-20-million-funding?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Bitcoin strength wanes as crypto market stuck in 5 month ‘structurally ordered downtrend’,Positive,0.5073,1 stars,https://cointelegraph.com/news/bitcoin-wanes-as-crypto-market-in-5-month-downtrend?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Why is the crypto market down today?,Negative,0.3394,2 stars,https://cointelegraph.com/news/why-is-the-crypto-market-down-today?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Vitalik Buterin breaks down 2023 Ethereum Foundation spending,Negative,0.3878,1 stars,https://cointelegraph.com/news/vitalik-buterin-breakdown-2023-ethereum-foundation-spending?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Calls to release Binance exec intensify after 6 months in Nigerian detention,Negative,0.4447,1 stars,https://cointelegraph.com/news/binance-exec-nigeria-custody-health-concerns-release?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,SOON closes funding round for Solana-based layer 2,Negative,0.2894,1 stars,https://cointelegraph.com/news/soon-closes-funding-round-solana-based-layer-2?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,CME to launch bite-sized Bitcoin ‘Friday’ futures in bid for retail,Negative,0.3566,1 stars,https://cointelegraph.com/news/cme-launch-bite-sized-bitcoin-friday-futures-retail?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Bitcoin exchanges are witnessing 3rd-biggest net daily outflow of 2024,Negative,0.2248,3 stars,https://cointelegraph.com/news/bitcoin-exchanges-third-biggest-net-daily-outflow-2024?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Gameplay Galaxy raises $24M seed round for Web3 gaming platform,Negative,0.4722,1 stars,https://cointelegraph.com/news/gameplay-galaxy-raises-24-m-seed-round-for-web3-gaming-platform?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,"Elon Musk is worth 100K followers: Yat Siu, X Hall of Flame",Negative,0.2625,2 stars,https://cointelegraph.com/magazine/animoca-brands-yat-siu-blockchain-gaming-elon-musk-x-hall-of-flame/?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Gavin Wood’s biggest hope: Free crypto transactions and Web3 tech worldwide,Negative,0.4801,1 stars,https://cointelegraph.com/news/gavin-wood-web3-cryptocurrency-ethereum-fee-free-transactions?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,New node certification could coax more institutions into Ether staking,Negative,0.2968,1 stars,https://cointelegraph.com/news/nors-certification-bring-more-institutions-ethereum-staking?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Iota completes EU blockchain pre-commercial phase,Negative,0.3551,4 stars,https://cointelegraph.com/news/iota-completes-eu-blockchain-pre-commercial-phase?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Bet more on the Bitcoin miners cashing in on AI,Negative,0.2157,1 stars,https://cointelegraph.com/news/bet-more-on-the-bitcoin-miners-cashing-in-on-ai?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,"Nasdaq wants to launch a Bitcoin index options, seeks SEC approval",Negative,0.2824,1 stars,https://cointelegraph.com/news/nasdaq-bitcoin-index-options-sec-approval?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,"Ethereum whales buy big as ETH bottom approaches, analysts predict",Negative,0.2934,2 stars,https://cointelegraph.com/news/ether-whales-accumulate-540m-price-bottom-nears?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,AI vs. human leadership: Debate over plan to govern Cheyenne with AI,Negative,0.2813,2 stars,https://cointelegraph.com/news/ai-human-mayor-wyoming-usa-cheyenne?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Nigeria’s SEC issues first license to local crypto exchange,Negative,0.2865,3 stars,https://cointelegraph.com/news/quidax-first-nigerian-sec-licensed-crypto-exchange?utm_source=rss_feed&utm_medium=rss%3F1724807850219&utm_campaign=rss_partner_inbound
